LineId,Time,Time,Content,EventId,EventTemplate,ParameterList
515,"{""host"":""login01"",""ident"":""CROND"",""pid"":""22431"",""message"":""(a07cmc01)","{""host"":""login01"",""ident"":""CROND"",""pid"":""22431"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r BLKSEA -s EAS5V01  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_bs_`date +%Y%m%d%H%M%S`.log 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 22:45:01 +0100""}",a8ff429d,"CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r <*> -s <*> > <*> +%Y%m%d%H%M%S`.log 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}","['BLKSEA', 'EAS5V01', '> /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_bs_`date', '22:45:01']"
516,"{""host"":""login01"",""ident"":""CROND"",""pid"":""22432"",""message"":""(a07cmc01)","{""host"":""login01"",""ident"":""CROND"",""pid"":""22432"",""message"":""(a07cmc01)","CMD (sh /g100_work/CMCC_medfs_0/download/dasDwlRawScripts/PHY_Glo_d_Med_dwn_CMS_sm.sh >> /g100_work/CMCC_medfs_0/download/LOGS/PHY_Glo_d_Med_dwn_CMS_sm_EIS202211.log 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 22:45:01 +0100""}",e4163255,"CMD (sh <*> >> <*> 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}","['/g100_work/CMCC_medfs_0/download/dasDwlRawScripts/PHY_Glo_d_Med_dwn_CMS_sm.sh', '>> /g100_work/CMCC_medfs_0/download/LOGS/PHY_Glo_d_Med_dwn_CMS_sm_EIS202211.log 2>', '22:45:01']"
517,"{""host"":""login01"",""ident"":""CROND"",""pid"":""22433"",""message"":""(a07cmc01)","{""host"":""login01"",""ident"":""CROND"",""pid"":""22433"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/ECMWF-010/set_env.sh; python /g100_work/CMCC_medfs_0/download/ECMWF-010/mp_dwld_ECMWF_driver.py -p $(date +%Y%m%d) -j D6 -c 12 > /g100_work/CMCC_medfs_0/download/LOGS/ECMWF-010/ECMWFf_dwn_fc12_10km_AM_6h_CMCC.log 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 22:45:01 +0100""}",39244f1a,"CMD (source /g100_work/CMCC_medfs_0/download/ECMWF-010/set_env.sh; python /g100_work/CMCC_medfs_0/download/ECMWF-010/mp_dwld_ECMWF_driver.py -p $(date +%Y%m%d) -j <*> -c <*> > <*> 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}","['D6', '12', '> /g100_work/CMCC_medfs_0/download/LOGS/ECMWF-010/ECMWFf_dwn_fc12_10km_AM_6h_CMCC.log 2>', '22:45:01']"
518,"{""host"":""login01"",""ident"":""CROND"",""pid"":""22434"",""message"":""(a07cmc01)","{""host"":""login01"",""ident"":""CROND"",""pid"":""22434"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r MEDSEA -s EAS7V1  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_med_`date +%Y%m%d%H%M%S`.log 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 22:45:01 +0100""}",a8ff429d,"CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r <*> -s <*> > <*> +%Y%m%d%H%M%S`.log 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}","['MEDSEA', 'EAS7V1', '> /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_med_`date', '22:45:01']"
519,"{""host"":""login01"",""ident"":""CROND"",""pid"":""13903"",""message"":""(root)","{""host"":""login01"",""ident"":""CROND"",""pid"":""13903"",""message"":""(root)","CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid 1 1>/dev/null 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 22:50:01 +0100""}",0b8b7295,"CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid <*> 1>/dev/null 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}","['1 1>', '22:50:01']"
520,"{""host"":""login01"",""ident"":""CROND"",""pid"":""13240"",""message"":""(root)","{""host"":""login01"",""ident"":""CROND"",""pid"":""13240"",""message"":""(root)","CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid 1 1>/dev/null 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 23:00:01 +0100""}",0b8b7295,"CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid <*> 1>/dev/null 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}","['1 1>', '23:00:01']"
521,"{""host"":""login01"",""ident"":""CROND"",""pid"":""13269"",""message"":""(a07cmc01)","{""host"":""login01"",""ident"":""CROND"",""pid"":""13269"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r BLKSEA -s EAS5V01  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_bs_`date +%Y%m%d%H%M%S`.log 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 23:00:01 +0100""}",a8ff429d,"CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r <*> -s <*> > <*> +%Y%m%d%H%M%S`.log 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}","['BLKSEA', 'EAS5V01', '> /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_bs_`date', '23:00:01']"
522,"{""host"":""login01"",""ident"":""CROND"",""pid"":""13270"",""message"":""(a07cmc01)","{""host"":""login01"",""ident"":""CROND"",""pid"":""13270"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/download/dasDwlSystem/mp_dwld_driver.py > /g100_work/CMCC_medfs_0/download/LOGS/dasDwlSystem/mp_dwld_driver_log_`date +%Y%m%d%H%M%S`.log 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 23:00:01 +0100""}",025a764c,"CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/download/dasDwlSystem/mp_dwld_driver.py > /g100_work/CMCC_medfs_0/download/LOGS/dasDwlSystem/mp_dwld_driver_log_`date +%Y%m%d%H%M%S`.log 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['23:00:01']
523,"{""host"":""login01"",""ident"":""CROND"",""pid"":""13272"",""message"":""(a07cmc01)","{""host"":""login01"",""ident"":""CROND"",""pid"":""13272"",""message"":""(a07cmc01)","CMD (sh /g100_work/CMCC_medfs_0/download/dasDwlRawScripts/PHY_Glo_d_Med_dwn_CMS_sm.sh >> /g100_work/CMCC_medfs_0/download/LOGS/PHY_Glo_d_Med_dwn_CMS_sm_EIS202211.log 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 23:00:01 +0100""}",e4163255,"CMD (sh <*> >> <*> 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}","['/g100_work/CMCC_medfs_0/download/dasDwlRawScripts/PHY_Glo_d_Med_dwn_CMS_sm.sh', '>> /g100_work/CMCC_medfs_0/download/LOGS/PHY_Glo_d_Med_dwn_CMS_sm_EIS202211.log 2>', '23:00:01']"
524,"{""host"":""login01"",""ident"":""CROND"",""pid"":""13271"",""message"":""(a07cmc01)","{""host"":""login01"",""ident"":""CROND"",""pid"":""13271"",""message"":""(a07cmc01)","CMD (sh /g100_work/CMCC_medfs_0/download/dasDwlRawScripts/PHY_Glo_d_Med_dwn_CMS_fc.sh >> /g100_work/CMCC_medfs_0/download/LOGS/PHY_Glo_d_Med_dwn_CMS_fc_EIS202211.log 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 23:00:01 +0100""}",e4163255,"CMD (sh <*> >> <*> 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}","['/g100_work/CMCC_medfs_0/download/dasDwlRawScripts/PHY_Glo_d_Med_dwn_CMS_fc.sh', '>> /g100_work/CMCC_medfs_0/download/LOGS/PHY_Glo_d_Med_dwn_CMS_fc_EIS202211.log 2>', '23:00:01']"
525,"{""host"":""login01"",""ident"":""CROND"",""pid"":""13274"",""message"":""(a07cmc01)","{""host"":""login01"",""ident"":""CROND"",""pid"":""13274"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r MEDSEA -s EAS7V1  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_med_`date +%Y%m%d%H%M%S`.log 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 23:00:01 +0100""}",a8ff429d,"CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r <*> -s <*> > <*> +%Y%m%d%H%M%S`.log 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}","['MEDSEA', 'EAS7V1', '> /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_med_`date', '23:00:01']"
526,"{""host"":""login01"",""ident"":""CROND"",""pid"":""19133"",""message"":""(root)","{""host"":""login01"",""ident"":""CROND"",""pid"":""19133"",""message"":""(root)","CMD (run-parts /etc/cron.hourly)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 23:01:01 +0100""}",960e97e5,"CMD (run-parts /etc/cron.hourly)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['23:01:01']
527,"{""host"":""login01"",""ident"":""run-parts"",""pid"":""19133"",""message"":""(/etc/cron.hourly)","{""host"":""login01"",""ident"":""run-parts"",""pid"":""19133"",""message"":""(/etc/cron.hourly)","starting 0anacron"",""severity"":""notice"",""facility"":""cron"",""time"":""2024-03-27 23:01:01 +0100""}",1691bc66,"starting <*> <*> +0100""}","['0anacron"",""severity"":""notice"",""facility"":""cron"",""time"":""2024-03-27 23:01:01']"
528,"{""host"":""login01"",""ident"":""run-parts"",""pid"":""19133"",""message"":""(/etc/cron.hourly)","{""host"":""login01"",""ident"":""run-parts"",""pid"":""19133"",""message"":""(/etc/cron.hourly)","finished 0anacron"",""severity"":""notice"",""facility"":""cron"",""time"":""2024-03-27 23:01:01 +0100""}",54d6b46c,"finished <*> <*> +0100""}","['0anacron"",""severity"":""notice"",""facility"":""cron"",""time"":""2024-03-27 23:01:01']"
529,"{""host"":""login01"",""ident"":""CROND"",""pid"":""53085"",""message"":""(root)","{""host"":""login01"",""ident"":""CROND"",""pid"":""53085"",""message"":""(root)","CMD (/bin/logger \""STATUS_CHECK\"" -p local2.info >> /tmp/lastcron_remote_log_status)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 23:05:01 +0100""}",ee2aaa0c,"CMD (/bin/logger \""STATUS_CHECK\"" -p local2.info >> /tmp/lastcron_remote_log_status)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['23:05:01']
530,"{""host"":""login01"",""ident"":""CROND"",""pid"":""18353"",""message"":""(root)","{""host"":""login01"",""ident"":""CROND"",""pid"":""18353"",""message"":""(root)","CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid 1 1>/dev/null 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 23:10:01 +0100""}",0b8b7295,"CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid <*> 1>/dev/null 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}","['1 1>', '23:10:01']"
531,"{""host"":""login01"",""ident"":""CROND"",""pid"":""50050"",""message"":""(acctdata)","{""host"":""login01"",""ident"":""CROND"",""pid"":""50050"",""message"":""(acctdata)","CMD ( /bin/timeout 239m /cineca/asdata/bin/cindata.pl g  >/tmp/lastcron_cindata  2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 23:15:01 +0100""}",9627c7b3,"CMD ( /bin/timeout 239m /cineca/asdata/bin/cindata.pl g >/tmp/lastcron_cindata 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['23:15:01']
532,"{""host"":""login01"",""ident"":""CROND"",""pid"":""50055"",""message"":""(a07cmc01)","{""host"":""login01"",""ident"":""CROND"",""pid"":""50055"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r MEDSEA -s EAS7V1  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_med_`date +%Y%m%d%H%M%S`.log 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 23:15:01 +0100""}",a8ff429d,"CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r <*> -s <*> > <*> +%Y%m%d%H%M%S`.log 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}","['MEDSEA', 'EAS7V1', '> /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_med_`date', '23:15:01']"
533,"{""host"":""login01"",""ident"":""CROND"",""pid"":""50056"",""message"":""(a07cmc01)","{""host"":""login01"",""ident"":""CROND"",""pid"":""50056"",""message"":""(a07cmc01)","CMD (sh /g100_work/CMCC_medfs_0/download/dasDwlRawScripts/PHY_Glo_d_Med_dwn_CMS_fc.sh >> /g100_work/CMCC_medfs_0/download/LOGS/PHY_Glo_d_Med_dwn_CMS_fc_EIS202211.log 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 23:15:01 +0100""}",e4163255,"CMD (sh <*> >> <*> 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}","['/g100_work/CMCC_medfs_0/download/dasDwlRawScripts/PHY_Glo_d_Med_dwn_CMS_fc.sh', '>> /g100_work/CMCC_medfs_0/download/LOGS/PHY_Glo_d_Med_dwn_CMS_fc_EIS202211.log 2>', '23:15:01']"
534,"{""host"":""login01"",""ident"":""CROND"",""pid"":""50057"",""message"":""(a07cmc01)","{""host"":""login01"",""ident"":""CROND"",""pid"":""50057"",""message"":""(a07cmc01)","CMD (sh /g100_work/CMCC_medfs_0/download/dasDwlRawScripts/PHY_Glo_d_Med_dwn_CMS_sm.sh >> /g100_work/CMCC_medfs_0/download/LOGS/PHY_Glo_d_Med_dwn_CMS_sm_EIS202211.log 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 23:15:01 +0100""}",e4163255,"CMD (sh <*> >> <*> 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}","['/g100_work/CMCC_medfs_0/download/dasDwlRawScripts/PHY_Glo_d_Med_dwn_CMS_sm.sh', '>> /g100_work/CMCC_medfs_0/download/LOGS/PHY_Glo_d_Med_dwn_CMS_sm_EIS202211.log 2>', '23:15:01']"
535,"{""host"":""login01"",""ident"":""CROND"",""pid"":""50058"",""message"":""(a07cmc01)","{""host"":""login01"",""ident"":""CROND"",""pid"":""50058"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r BLKSEA -s EAS5V01  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_bs_`date +%Y%m%d%H%M%S`.log 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 23:15:01 +0100""}",a8ff429d,"CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r <*> -s <*> > <*> +%Y%m%d%H%M%S`.log 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}","['BLKSEA', 'EAS5V01', '> /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_bs_`date', '23:15:01']"
536,"{""host"":""login01"",""ident"":""CROND"",""pid"":""25104"",""message"":""(root)","{""host"":""login01"",""ident"":""CROND"",""pid"":""25104"",""message"":""(root)","CMD (/bin/logger \""STATUS_CHECK\"" -p local2.info >> /tmp/lastcron_remote_log_status)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 23:35:01 +0100""}",ee2aaa0c,"CMD (/bin/logger \""STATUS_CHECK\"" -p local2.info >> /tmp/lastcron_remote_log_status)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['23:35:01']
537,"{""host"":""login01"",""ident"":""CROND"",""pid"":""25122"",""message"":""(a07cmc01)","{""host"":""login01"",""ident"":""CROND"",""pid"":""25122"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/ECMWF-010/set_env.sh; python /g100_work/CMCC_medfs_0/download/ECMWF-010/mp_dwld_ECMWF_driver.py -p $(date +%Y%m%d) -j A6 -c 12  > /g100_work/CMCC_medfs_0/download/LOGS/ECMWF-010/ECMWF_Aeron_an12_10km_CMCC.log 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 23:35:01 +0100""}",39244f1a,"CMD (source /g100_work/CMCC_medfs_0/download/ECMWF-010/set_env.sh; python /g100_work/CMCC_medfs_0/download/ECMWF-010/mp_dwld_ECMWF_driver.py -p $(date +%Y%m%d) -j <*> -c <*> > <*> 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}","['A6', '12', '> /g100_work/CMCC_medfs_0/download/LOGS/ECMWF-010/ECMWF_Aeron_an12_10km_CMCC.log 2>', '23:35:01']"
538,"{""host"":""login01"",""ident"":""CROND"",""pid"":""25123"",""message"":""(a07cmc01)","{""host"":""login01"",""ident"":""CROND"",""pid"":""25123"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/ECMWF-010/set_env.sh; python /g100_work/CMCC_medfs_0/download/ECMWF-010/mp_dwld_ECMWF_driver.py -p $(date +%Y%m%d) -j D3 -c 12 > /g100_work/CMCC_medfs_0/download/LOGS/ECMWF-010/ECMWFf_dwn_fc12_10km_AM_3h_CMCC.log 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 23:35:01 +0100""}",39244f1a,"CMD (source /g100_work/CMCC_medfs_0/download/ECMWF-010/set_env.sh; python /g100_work/CMCC_medfs_0/download/ECMWF-010/mp_dwld_ECMWF_driver.py -p $(date +%Y%m%d) -j <*> -c <*> > <*> 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}","['D3', '12', '> /g100_work/CMCC_medfs_0/download/LOGS/ECMWF-010/ECMWFf_dwn_fc12_10km_AM_3h_CMCC.log 2>', '23:35:01']"
539,"{""host"":""login01"",""ident"":""CROND"",""pid"":""48293"",""message"":""(root)","{""host"":""login01"",""ident"":""CROND"",""pid"":""48293"",""message"":""(root)","CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid 1 1>/dev/null 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 23:40:01 +0100""}",0b8b7295,"CMD ( /cinecalocal/nagios/passive/passive.pl --delay 20 --cronid <*> 1>/dev/null 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}","['1 1>', '23:40:01']"
540,"{""host"":""login01"",""ident"":""CROND"",""pid"":""48302"",""message"":""(a07cmc01)","{""host"":""login01"",""ident"":""CROND"",""pid"":""48302"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/ECMWF-010/set_env.sh; python /g100_work/CMCC_medfs_0/download/ECMWF-010/mp_dwld_ECMWF_driver.py -p $(date +%Y%m%d) -j S1 -c 12 > /g100_work/CMCC_medfs_0/download/LOGS/ECMWF-010/ECMWFf_dwn_fc12_10km_AM_1h_CMCC.log 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 23:40:01 +0100""}",39244f1a,"CMD (source /g100_work/CMCC_medfs_0/download/ECMWF-010/set_env.sh; python /g100_work/CMCC_medfs_0/download/ECMWF-010/mp_dwld_ECMWF_driver.py -p $(date +%Y%m%d) -j <*> -c <*> > <*> 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}","['S1', '12', '> /g100_work/CMCC_medfs_0/download/LOGS/ECMWF-010/ECMWFf_dwn_fc12_10km_AM_1h_CMCC.log 2>', '23:40:01']"
541,"{""host"":""login01"",""ident"":""CROND"",""pid"":""8705"",""message"":""(acctdata)","{""host"":""login01"",""ident"":""CROND"",""pid"":""8705"",""message"":""(acctdata)","CMD ( /bin/timeout 239m /cineca/asdata/bin/cindata.pl g  >/tmp/lastcron_cindata  2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 23:45:01 +0100""}",9627c7b3,"CMD ( /bin/timeout 239m /cineca/asdata/bin/cindata.pl g >/tmp/lastcron_cindata 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}",['23:45:01']
542,"{""host"":""login01"",""ident"":""CROND"",""pid"":""8713"",""message"":""(a07cmc01)","{""host"":""login01"",""ident"":""CROND"",""pid"":""8713"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/ECMWF-010/set_env.sh; python /g100_work/CMCC_medfs_0/download/ECMWF-010/mp_dwld_ECMWF_driver.py -p $(date +%Y%m%d) -j D6 -c 12 > /g100_work/CMCC_medfs_0/download/LOGS/ECMWF-010/ECMWFf_dwn_fc12_10km_AM_6h_CMCC.log 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 23:45:02 +0100""}",39244f1a,"CMD (source /g100_work/CMCC_medfs_0/download/ECMWF-010/set_env.sh; python /g100_work/CMCC_medfs_0/download/ECMWF-010/mp_dwld_ECMWF_driver.py -p $(date +%Y%m%d) -j <*> -c <*> > <*> 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}","['D6', '12', '> /g100_work/CMCC_medfs_0/download/LOGS/ECMWF-010/ECMWFf_dwn_fc12_10km_AM_6h_CMCC.log 2>', '23:45:02']"
543,"{""host"":""login01"",""ident"":""CROND"",""pid"":""8714"",""message"":""(a07cmc01)","{""host"":""login01"",""ident"":""CROND"",""pid"":""8714"",""message"":""(a07cmc01)","CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r MEDSEA -s EAS7V1  > /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_med_`date +%Y%m%d%H%M%S`.log 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 23:45:02 +0100""}",a8ff429d,"CMD (source /g100_work/CMCC_medfs_0/download/set_env.sh; python /g100_work/CMCC_medfs_0/upload/dasUplSystem/mp_upld_driver.py -p $(date +%Y%m%d) -r <*> -s <*> > <*> +%Y%m%d%H%M%S`.log 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}","['MEDSEA', 'EAS7V1', '> /g100_work/CMCC_medfs_0/upload/LOGS/mp_upld_driver_log_med_`date', '23:45:02']"
544,"{""host"":""login01"",""ident"":""CROND"",""pid"":""8715"",""message"":""(a07cmc01)","{""host"":""login01"",""ident"":""CROND"",""pid"":""8715"",""message"":""(a07cmc01)","CMD (sh /g100_work/CMCC_medfs_0/download/dasDwlRawScripts/PHY_Glo_d_Med_dwn_CMS_fc.sh >> /g100_work/CMCC_medfs_0/download/LOGS/PHY_Glo_d_Med_dwn_CMS_fc_EIS202211.log 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 23:45:02 +0100""}",e4163255,"CMD (sh <*> >> <*> 2>&1)"",""severity"":""info"",""facility"":""cron"",""time"":""2024-03-27 <*> +0100""}","['/g100_work/CMCC_medfs_0/download/dasDwlRawScripts/PHY_Glo_d_Med_dwn_CMS_fc.sh', '>> /g100_work/CMCC_medfs_0/download/LOGS/PHY_Glo_d_Med_dwn_CMS_fc_EIS202211.log 2>', '23:45:02']"
